,created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,topic,identifier,quoted_status_id,quoted_status_id_str,quoted_status,extended_entities
447,Wed Jul 15 16:27:07 +0000 2020,1283437953117835268,1283437953117835268,"@ClaudeRainsJr1 @Kbcutler @AP I was a Cardiac technician and I worked in the hospital in NYC,  so I think that I know more about the spreading of infection diseases. https://t.co/6IDKvugb2F",False,"[30, 165]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ClaudeRainsJr1', 'name': 'Claude Rains Jr.', 'id': 1195676922144944129, 'id_str': '1195676922144944129', 'indices': [0, 15]}, {'screen_name': 'Kbcutler', 'name': 'Kelley', 'id': 755461551646248965, 'id_str': '755461551646248965', 'indices': [16, 25]}, {'screen_name': 'AP', 'name': 'The Associated Press', 'id': 51241574, 'id_str': '51241574', 'indices': [26, 29]}], 'urls': [], 'media': [{'id': 1283437942682398721, 'id_str': '1283437942682398721', 'indices': [166, 189], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Ec-wAkjXsAEL0qH.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Ec-wAkjXsAEL0qH.jpg', 'url': 'https://t.co/6IDKvugb2F', 'display_url': 'pic.twitter.com/6IDKvugb2F', 'expanded_url': 'https://twitter.com/Michell91374063/status/1283437953117835268/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 220, 'h': 220, 'resize': 'fit'}, 'small': {'w': 220, 'h': 220, 'resize': 'fit'}, 'medium': {'w': 220, 'h': 220, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2834349825186857e+18,1283434982518685697,1.195676922144944e+18,1195676922144944129,ClaudeRainsJr1,"{'id': 1222999740125786113, 'id_str': '1222999740125786113', 'name': 'Taurus', 'screen_name': 'Michell91374063', 'location': '', 'description': 'NYC native. Resist ??? Beach? life. U.S. Army Veteran ?? . Happily ?.. Vote Trump out 2020. Blocking all (?_?) MAGAts. NO DM chatting. ?', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 645, 'friends_count': 912, 'listed_count': 2, 'created_at': 'Thu Jan 30 21:47:56 +0000 2020', 'favourites_count': 35642, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 13882, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1285019636107481090/2H0hSRsY_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1285019636107481090/2H0hSRsY_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1222999740125786113/1595281506', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,1,False,False,False,en,TRECIS-CTIT-H-072,1283437953117835268,,,,"{'media': [{'id': 1283437942682398721, 'id_str': '1283437942682398721', 'indices': [166, 189], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Ec-wAkjXsAEL0qH.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Ec-wAkjXsAEL0qH.jpg', 'url': 'https://t.co/6IDKvugb2F', 'display_url': 'pic.twitter.com/6IDKvugb2F', 'expanded_url': 'https://twitter.com/Michell91374063/status/1283437953117835268/photo/1', 'type': 'animated_gif', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 220, 'h': 220, 'resize': 'fit'}, 'small': {'w': 220, 'h': 220, 'resize': 'fit'}, 'medium': {'w': 220, 'h': 220, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [1, 1], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/Ec-wAkjXsAEL0qH.mp4'}]}}]}"
448,Wed Jul 15 15:53:16 +0000 2020,1283429431130812416,1283429431130812416,HOSPITALS ARE KILLING PEOPLE &amp; USING COVID TO COVER UP THEIR MALPRACTICE - WATCH - UNDERCOVER NURSE TURNED JOURNALIST - EXP0SES NEW YORK'S ELMHURST H0SPIT@L https://t.co/SEvyZWTMAj via @YouTube,False,"[0, 197]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [189, 197]}], 'urls': [{'url': 'https://t.co/SEvyZWTMAj', 'expanded_url': 'https://youtu.be/N-XVqbEe3ns', 'display_url': 'youtu.be/N-XVqbEe3ns', 'indices': [161, 184]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,"{'id': 166455908, 'id_str': '166455908', 'name': 'US PATRIOT', 'screen_name': 'USPATRIOT5', 'location': '', 'description': 'Retired military veteran who supports small government, personal responsbility, & constitutional rights #tcot #teaparty #CruzCrew #NRA #1A #2A #LNYHBT #MAGA', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 13179, 'friends_count': 13175, 'listed_count': 86, 'created_at': 'Wed Jul 14 05:30:07 +0000 2010', 'favourites_count': 10213, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 16475, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/714019370943516672/_My_mK9T_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/714019370943516672/_My_mK9T_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/166455908/1402304586', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en,TRECIS-CTIT-H-072,1283429431130812416,,,,
449,Wed Jul 15 13:34:14 +0000 2020,1283394446118150145,1283394446118150145,"EXCLUSIVE: Coronavirus Study Confirms, with Exception of New York and New Jersey, Overall Mortality Not Much Different Than a Bad Flu Season https://t.co/vZF700GQnU via @gatewaypundit",False,"[0, 183]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gatewaypundit', 'name': 'Jim Hoft', 'id': 19211550, 'id_str': '19211550', 'indices': [169, 183]}], 'urls': [{'url': 'https://t.co/vZF700GQnU', 'expanded_url': 'https://www.thegatewaypundit.com/2020/07/exclusive-coronavirus-study-confirms-exception-new-york-new-jersey-overall-mortality-not-much-different-bad-flu-season/?utm_source=Twitter&utm_medium=PostTopSharingButtons&utm_campaign=websitesharingbuttons', 'display_url': 'thegatewaypundit.com/2020/07/exclus?', 'indices': [141, 164]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 27238516, 'id_str': '27238516', 'name': 'Len Tannas', 'screen_name': 'lentannas', 'location': ""Edmonton' Alberta, Canada"", 'description': 'Conservative, Judaeo-Christian, pro Israel, pro-Republican...concerned that the West not bow to Socialism or any foreign ideology!', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1176, 'friends_count': 2337, 'listed_count': 40, 'created_at': 'Sat Mar 28 14:42:03 +0000 2009', 'favourites_count': 9210, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 13908, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1277010587478720512/w8OzIMMi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1277010587478720512/w8OzIMMi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/27238516/1571933402', 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en,TRECIS-CTIT-H-072,1283394446118150145,,,,
450,Wed Jul 15 01:04:22 +0000 2020,1283205732205240320,1283205732205240320,"@EliseStefanik You represent people of New York State too.Perhaps you could show an ounce of decorum and omit the fire emojis emphasizing your glee at a critique of Cuomo re COVID. People
are dying.",False,"[15, 198]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'EliseStefanik', 'name': 'Elise Stefanik', 'id': 109579534, 'id_str': '109579534', 'indices': [0, 14]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.283195791495045e+18,1283195791495045121,109579534.0,109579534,EliseStefanik,"{'id': 1048985082076286979, 'id_str': '1048985082076286979', 'name': 'Lori', 'screen_name': 'LoriMH98', 'location': 'Massachusetts, USA', 'description': 'Independent Voter,Mom,Wife,Concerned Citizen;Twitter for Politics/Government', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 246, 'friends_count': 1656, 'listed_count': 0, 'created_at': 'Sun Oct 07 17:15:07 +0000 2018', 'favourites_count': 32276, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 17186, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1105205781383778304/5C1aINrD_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1105205781383778304/5C1aINrD_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,1,False,False,,en,TRECIS-CTIT-H-072,1283205732205240320,,,,
451,Tue Jul 14 21:11:53 +0000 2020,1283147228786364421,1283147228786364421,The Latest From 24X7 Hot News...https://t.co/hhBUuUACuJ https://t.co/ebFgcaWdaN,False,"[0, 55]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/hhBUuUACuJ', 'expanded_url': 'https://24x7hotnews.com/baby-was-infected-with-coronavirus-in-womb-study-reports-the-new-york-times/', 'display_url': '24x7hotnews.com/baby-was-infec?', 'indices': [32, 55]}], 'media': [{'id': 1283147225942687745, 'id_str': '1283147225942687745', 'indices': [56, 79], 'media_url': 'http://pbs.twimg.com/media/Ec6nmoTXgAEMOG-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ec6nmoTXgAEMOG-.jpg', 'url': 'https://t.co/ebFgcaWdaN', 'display_url': 'pic.twitter.com/ebFgcaWdaN', 'expanded_url': 'https://twitter.com/AffiliateFlower/status/1283147228786364421/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1050, 'h': 550, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1050, 'h': 550, 'resize': 'fit'}, 'small': {'w': 680, 'h': 356, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",,,,,,"{'id': 44444059, 'id_str': '44444059', 'name': 'Grow Your List Fast', 'screen_name': 'AffiliateFlower', 'location': 'USA', 'description': 'Build your list Fast with these Highly Effective Strategies!', 'url': 'https://t.co/2Pv1GbnRMM', 'entities': {'url': {'urls': [{'url': 'https://t.co/2Pv1GbnRMM', 'expanded_url': 'https://www.5iphon.com/joinfree.php?ref=65240', 'display_url': '5iphon.com/joinfree.php?r?', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 12978, 'friends_count': 15837, 'listed_count': 89, 'created_at': 'Wed Jun 03 20:08:28 +0000 2009', 'favourites_count': 61, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 6045, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/248697049/Money2_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/248697049/Money2_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en,TRECIS-CTIT-H-072,1283147228786364421,,,,"{'media': [{'id': 1283147225942687745, 'id_str': '1283147225942687745', 'indices': [56, 79], 'media_url': 'http://pbs.twimg.com/media/Ec6nmoTXgAEMOG-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ec6nmoTXgAEMOG-.jpg', 'url': 'https://t.co/ebFgcaWdaN', 'display_url': 'pic.twitter.com/ebFgcaWdaN', 'expanded_url': 'https://twitter.com/AffiliateFlower/status/1283147228786364421/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1050, 'h': 550, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1050, 'h': 550, 'resize': 'fit'}, 'small': {'w': 680, 'h': 356, 'resize': 'fit'}}}]}"
452,Tue Jul 14 21:11:52 +0000 2020,1283147225019932673,1283147225019932673,@dcexaminer More shooting deaths than Covid deaths this week in NYC https://t.co/L70IDsHeyw,False,"[12, 67]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dcexaminer', 'name': 'Washington Examiner', 'id': 18956073, 'id_str': '18956073', 'indices': [0, 11]}], 'urls': [], 'media': [{'id': 1283147220368404480, 'id_str': '1283147220368404480', 'indices': [68, 91], 'media_url': 'http://pbs.twimg.com/media/Ec6nmTiWsAAy3xW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ec6nmTiWsAAy3xW.jpg', 'url': 'https://t.co/L70IDsHeyw', 'display_url': 'pic.twitter.com/L70IDsHeyw', 'expanded_url': 'https://twitter.com/Bob74068898/status/1283147225019932673/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1125, 'h': 1113, 'resize': 'fit'}, 'medium': {'w': 1125, 'h': 1113, 'resize': 'fit'}, 'small': {'w': 680, 'h': 673, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2831466506561536e+18,1283146650656153600,18956073.0,18956073,dcexaminer,"{'id': 997915266569949184, 'id_str': '997915266569949184', 'name': 'King Ghidora', 'screen_name': 'Bob74068898', 'location': 'United States', 'description': 'Cars,guitars,all things Godzilla and Bigfoot which are both real ( they are on the internet so they gotta be real)', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1223, 'friends_count': 2552, 'listed_count': 1, 'created_at': 'Sat May 19 19:01:54 +0000 2018', 'favourites_count': 4058, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 9286, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1077280379940278272/zws9w4cY_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1077280379940278272/zws9w4cY_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/997915266569949184/1526761224', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,1,False,False,False,en,TRECIS-CTIT-H-072,1283147225019932673,,,,"{'media': [{'id': 1283147220368404480, 'id_str': '1283147220368404480', 'indices': [68, 91], 'media_url': 'http://pbs.twimg.com/media/Ec6nmTiWsAAy3xW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ec6nmTiWsAAy3xW.jpg', 'url': 'https://t.co/L70IDsHeyw', 'display_url': 'pic.twitter.com/L70IDsHeyw', 'expanded_url': 'https://twitter.com/Bob74068898/status/1283147225019932673/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1125, 'h': 1113, 'resize': 'fit'}, 'medium': {'w': 1125, 'h': 1113, 'resize': 'fit'}, 'small': {'w': 680, 'h': 673, 'resize': 'fit'}}}]}"
453,Tue Jul 14 21:10:54 +0000 2020,1283146980739383301,1283146980739383301,"""Governor Andrew M. Cuomo announced an emergency rental assistance program that will help keep low-income families throughout New York in their homes. 

The program, which is designed to reach those individuals and? https://t.co/ln97MgtxjI",False,"[0, 239]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ln97MgtxjI', 'expanded_url': 'https://www.instagram.com/p/CCoxjOKspVQ/?igshid=1vymahsfbkd67', 'display_url': 'instagram.com/p/CCoxjOKspVQ/?', 'indices': [216, 239]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,"{'id': 1098792022633263105, 'id_str': '1098792022633263105', 'name': 'City Councilwoman Angela Riley', 'screen_name': 'CouncilARiley', 'location': 'Binghamton, NY', 'description': 'A dedicated City Councilwoman and Minority Leader-passionate about serving the Third District of Binghamton, NY!', 'url': 'https://t.co/cAqFQ2EKBr', 'entities': {'url': {'urls': [{'url': 'https://t.co/cAqFQ2EKBr', 'expanded_url': 'https://secure.actblue.com/donate/angelariley', 'display_url': 'secure.actblue.com/donate/angelar?', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 122, 'friends_count': 259, 'listed_count': 1, 'created_at': 'Fri Feb 22 03:50:07 +0000 2019', 'favourites_count': 748, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 484, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1204955493300670469/090ttOc-_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1204955493300670469/090ttOc-_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1098792022633263105/1551053233', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en,TRECIS-CTIT-H-072,1283146980739383301,,,,
454,Tue Jul 14 19:37:42 +0000 2020,1283123527374311425,1283123527374311425,TOTAL FAILURE: New York State and Governor Cuomo Had the Worst Coronavirus Death Ratio in the World - Higher than Any State and Higher than ANY NATION! https://t.co/rAqpt2ucxa via @gatewaypundit,False,"[0, 194]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gatewaypundit', 'name': 'Jim Hoft', 'id': 19211550, 'id_str': '19211550', 'indices': [180, 194]}], 'urls': [{'url': 'https://t.co/rAqpt2ucxa', 'expanded_url': 'https://www.thegatewaypundit.com/2020/07/total-failure-governor-cuomo-new-york-state-higher-coronavirus-numbers-country-world/?utm_source=Twitter&utm_campaign=websitesharingbuttons', 'display_url': 'thegatewaypundit.com/2020/07/total-?', 'indices': [152, 175]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 456313298, 'id_str': '456313298', 'name': 'YCorrea', 'screen_name': 'dyc2012', 'location': '', 'description': ""I am only one, but I am one. I can't do everything, but I can do something. The something I ought to do, I can do.And with the grace of God, I will.Ed Everett"", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 226, 'friends_count': 929, 'listed_count': 2, 'created_at': 'Fri Jan 06 03:27:58 +0000 2012', 'favourites_count': 27560, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 58278, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0099B9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1269455159953952771/9HBlSbfg_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1269455159953952771/9HBlSbfg_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/456313298/1591496671', 'profile_link_color': '0099B9', 'profile_sidebar_border_color': '5ED4DC', 'profile_sidebar_fill_color': '95E8EC', 'profile_text_color': '3C3940', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en,TRECIS-CTIT-H-072,1283123527374311425,,,,
455,Tue Jul 14 19:09:33 +0000 2020,1283116440044937224,1283116440044937224,"@murray_nyc @NYGovCuomo That?s a complete and total lie.

New York ONLY counts nursing home deaths when the resident dies *IN* the nursing home. If they have to go the hospital, as many did, and die there, they are no longer a nursing home death, even if they contracted it there.",False,"[24, 280]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'murray_nyc', 'name': 'MURRAY ?', 'id': 16972715, 'id_str': '16972715', 'indices': [0, 11]}, {'screen_name': 'NYGovCuomo', 'name': 'Andrew Cuomo', 'id': 232268199, 'id_str': '232268199', 'indices': [12, 23]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.283100604118831e+18,1283100604118831105,16972715.0,16972715,murray_nyc,"{'id': 328184349, 'id_str': '328184349', 'name': 'Robert Geller', 'screen_name': 'rmgeller', 'location': 'New York, NY', 'description': 'One of three libertarians in Manhattan.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 91, 'friends_count': 51, 'listed_count': 4, 'created_at': 'Sat Jul 02 22:09:24 +0000 2011', 'favourites_count': 327, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 3295, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1010017951406149632/94zxHX0K_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1010017951406149632/94zxHX0K_normal.jpg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,2,78,False,False,,en,TRECIS-CTIT-H-072,1283116440044937224,,,,
456,Tue Jul 14 18:36:56 +0000 2020,1283108233729781763,1283108233729781763,@ChristinaMets15 Kids are being gunned down in the streets over turf wars. One of the men who killed 11 year old Davon McNeal in the Bronx was a violent offender released from prison because of COVID. She?s making excuses for shootings and murders bc her party is letting this happen,False,"[17, 283]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ChristinaMets15', 'name': 'what a Metstake????', 'id': 22998409, 'id_str': '22998409', 'indices': [0, 16]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.283011973555327e+18,1283011973555326976,22998409.0,22998409,ChristinaMets15,"{'id': 1523592060, 'id_str': '1523592060', 'name': 'Nicholas Lauda', 'screen_name': 'niclauda12', 'location': '', 'description': 'SJU 22? ? Baseball ?? and lifting ????? #LGM', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1781, 'friends_count': 2461, 'listed_count': 15, 'created_at': 'Mon Jun 17 01:12:59 +0000 2013', 'favourites_count': 19043, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 9260, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1198789895910805504/GTKj0yO4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1198789895910805504/GTKj0yO4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1523592060/1582050944', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,,en,TRECIS-CTIT-H-072,1283108233729781763,,,,
