,created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,topic,identifier,quoted_status_id,quoted_status_id_str,quoted_status,extended_entities
259,Thu Jul 23 22:20:18 +0000 2020,1286425937089880064,1286425937089880064,"Trump announces Jacksonville part of GOP convention will be canceled over coronavirus concerns

https://t.co/zW4n1ao8MG",False,"[0, 119]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/zW4n1ao8MG', 'expanded_url': 'https://www.foxnews.com/politics/trump-announces-jacksonville-part-of-gop-convention-will-canceled-over-coronavirus-concerns', 'display_url': 'foxnews.com/politics/trump?', 'indices': [96, 119]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 614322220, 'id_str': '614322220', 'name': 'David Hamilton', 'screen_name': 'David_in_Dallas', 'location': 'Dallas, TX', 'description': '53 yo. Pro??. Independent/Conservative, married. FOX News. Geosciences Degree/GA State U in Atlanta. Born, Miami, FL. Traveler/Photographer. Tammy Army Member', 'url': 'https://t.co/O5S0tGtvtj', 'entities': {'url': {'urls': [{'url': 'https://t.co/O5S0tGtvtj', 'expanded_url': 'http://donaldjtrump.com', 'display_url': 'donaldjtrump.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 7005, 'friends_count': 7702, 'listed_count': 49, 'created_at': 'Thu Jun 21 13:32:49 +0000 2012', 'favourites_count': 78413, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 96092, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0099B9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1057600445378674690/jcRWxADe_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1057600445378674690/jcRWxADe_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/614322220/1450955101', 'profile_link_color': '0099B9', 'profile_sidebar_border_color': '5ED4DC', 'profile_sidebar_fill_color': '95E8EC', 'profile_text_color': '3C3940', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en,TRECIS-CTIT-H-068,1286425937089880064,,,,
260,Wed Aug 12 16:06:09 +0000 2020,1293579534965579776,1293579534965579776,"Updated: Emergency road construction in Duval County on SR-152 / Baymeadows Rd West, at Princeton Sq Blvd W. Left turn lane blocked. Last updated at 12:05 PM. https://t.co/fdvID5mltH",False,"[0, 182]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/fdvID5mltH', 'expanded_url': 'http://fl511.com/EventDetails/District%202/550325', 'display_url': 'fl511.com/EventDetails/D?', 'indices': [159, 182]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://fl511.com"" rel=""nofollow"">FL511TweetApp</a>",,,,,,"{'id': 199662147, 'id_str': '199662147', 'name': 'FL511 Statewide', 'screen_name': 'fl511_state', 'location': 'Florida', 'description': ""FL511 major #traffic reports from @myfdot. Know before you go, don't tweet & drive. #Tampa #Orlando #Miami For information in Spanish check @FL511_Estatal"", 'url': 'http://t.co/bG2Nskq6pM', 'entities': {'url': {'urls': [{'url': 'http://t.co/bG2Nskq6pM', 'expanded_url': 'http://www.fl511.com', 'display_url': 'fl511.com', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4811, 'friends_count': 198, 'listed_count': 198, 'created_at': 'Thu Oct 07 12:57:13 +0000 2010', 'favourites_count': 148, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1071485, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F1F1F1', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/880511388606750720/42rlvkzR_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/880511388606750720/42rlvkzR_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/199662147/1404844992', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en,TRECIS-CTIT-H-068,1293579534965579776,,,,
261,Mon Aug 10 17:00:57 +0000 2020,1292868550236020737,1292868550236020737,"Big Ten presidents have voted against playing college football this fall due to coronavirus concerns https://t.co/iqGRX2dMGG via @jaxdotcom, @USATODAY",False,"[0, 150]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jaxdotcom', 'name': 'Florida Times-Union', 'id': 15572679, 'id_str': '15572679', 'indices': [129, 139]}, {'screen_name': 'USATODAY', 'name': 'USA TODAY', 'id': 15754281, 'id_str': '15754281', 'indices': [141, 150]}], 'urls': [{'url': 'https://t.co/iqGRX2dMGG', 'expanded_url': 'https://www.jacksonville.com/story/sports/ncaaf/bigten/2020/08/10/big-ten-votes-against-college-football-season-due-coivd-concerns/3332196001/', 'display_url': 'jacksonville.com/story/sports/n?', 'indices': [101, 124]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 319826032, 'id_str': '319826032', 'name': 'Steve Patterson ?', 'screen_name': 'StevePatTU', 'location': 'Jacksonville, FL', 'description': 'Reporter at Florida Times-Union/Jacksonville.com; (904) 359-4263; steve.patterson@jacksonville.com', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2346, 'friends_count': 1806, 'listed_count': 94, 'created_at': 'Sat Jun 18 20:22:15 +0000 2011', 'favourites_count': 3179, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 16471, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1401947531/Patterson_shot122810_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1401947531/Patterson_shot122810_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/319826032/1587788061', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,4,1,False,False,False,en,TRECIS-CTIT-H-068,1292868550236020737,,,,
262,Fri Aug 21 18:04:28 +0000 2020,1296870801631612928,1296870801631612928,"We believe excellent people make excellence happen. Be a part of something big with HCA Healthcare in Jacksonville, FL. https://t.co/0ybY5AJGic #NurseLife #RN",False,"[0, 158]","{'hashtags': [{'text': 'NurseLife', 'indices': [144, 154]}, {'text': 'RN', 'indices': [155, 158]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/0ybY5AJGic', 'expanded_url': 'https://bit.ly/2Yo8YvV', 'display_url': 'bit.ly/2Yo8YvV', 'indices': [120, 143]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>",,,,,,"{'id': 1217193401118085125, 'id_str': '1217193401118085125', 'name': 'HCAFloridaJobs', 'screen_name': 'HCAFloridaJobs', 'location': 'Florida, USA', 'description': 'HCA Healthcare Florida values the importance of employing top talent. You can live, work, & play near world renowned attractions. #HCAHealthcare #HCAFlorida', 'url': 'https://t.co/2INvoLdQ8D', 'entities': {'url': {'urls': [{'url': 'https://t.co/2INvoLdQ8D', 'expanded_url': 'https://careers.hcahealthcare.com/', 'display_url': 'careers.hcahealthcare.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1135, 'friends_count': 46, 'listed_count': 0, 'created_at': 'Tue Jan 14 21:15:03 +0000 2020', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 1475, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1217193885073661953/CQuxiK8K_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1217193885073661953/CQuxiK8K_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1217193401118085125/1581623031', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}","{'type': 'Point', 'coordinates': [30.2906907, -81.5706109]}","{'type': 'Point', 'coordinates': [-81.5706109, 30.2906907]}","{'id': '2f16bd9318332d7c', 'url': 'https://api.twitter.com/1.1/geo/id/2f16bd9318332d7c.json', 'place_type': 'neighborhood', 'name': 'Arlington', 'full_name': 'Arlington, Neptune Beach', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-81.630148, 30.28664], [-81.4211285, 30.28664], [-81.4211285, 30.412524], [-81.630148, 30.412524]]]}, 'attributes': {}}",,False,0,0,False,False,False,en,TRECIS-CTIT-H-068,1296870801631612928,,,,
263,Sun Aug 16 15:21:09 +0000 2020,1295017763745017857,1295017763745017857,"@AcMagnolia @real_defender @JoeBiden Unfortunately for you, the numbers are half that.  One example: 300 labs in Florida had 100% positive tests.  ONE HUNDRED PERCENT!  A news channel from Jacksonville investigated and determined its actually 10% that tested positive.  They lie to get COVID-19 $$$.",False,"[37, 299]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AcMagnolia', 'name': 'Magnolia', 'id': 1245138162168594436, 'id_str': '1245138162168594436', 'indices': [0, 11]}, {'screen_name': 'real_defender', 'name': 'RD', 'id': 49034507, 'id_str': '49034507', 'indices': [12, 26]}, {'screen_name': 'JoeBiden', 'name': 'Joe Biden', 'id': 939091, 'id_str': '939091', 'indices': [27, 36]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.295012990136197e+18,1295012990136197120,1.2451381621685944e+18,1245138162168594436,AcMagnolia,"{'id': 876906507945730048, 'id_str': '876906507945730048', 'name': 'Cdub', 'screen_name': 'Topheybear', 'location': '', 'description': 'Father and husband.  Best 3 putter in nation.  MAGA', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 103, 'friends_count': 256, 'listed_count': 1, 'created_at': 'Mon Jun 19 20:56:18 +0000 2017', 'favourites_count': 18002, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3327, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1109546251241095169/ztT4_44l_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1109546251241095169/ztT4_44l_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/876906507945730048/1498747361', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,,en,TRECIS-CTIT-H-068,1295017763745017857,,,,
264,Fri Jul 31 22:59:49 +0000 2020,1289334984021389312,1289334984021389312,"@Lemirageabuja @ProjectLincoln Between that low turnout embarrassment in Tulsa, cancelling the GOP convention in Jacksonville due to low interest in attending, (I know Trump said it was due to COVID but when did he ever care) and now this puny turnout.  He?s not well liked anymore and he knows it.",False,"[31, 298]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Lemirageabuja', 'name': 'Le mirage', 'id': 220708915, 'id_str': '220708915', 'indices': [0, 14]}, {'screen_name': 'ProjectLincoln', 'name': 'The Lincoln Project', 'id': 1205226529455632385, 'id_str': '1205226529455632385', 'indices': [15, 30]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2893161177274655e+18,1289316117727465473,220708915.0,220708915,Lemirageabuja,"{'id': 814549785181093889, 'id_str': '814549785181093889', 'name': 'Melissa Chinn', 'screen_name': 'Melissa556750', 'location': '', 'description': 'A true Clintonite who is old enough to remember when President Clinton had the best economy. ??  Love President Obama.??  Hate Trump.  Love all Resistors.????', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 119, 'friends_count': 398, 'listed_count': 0, 'created_at': 'Thu Dec 29 19:12:57 +0000 2016', 'favourites_count': 90, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2495, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1263576143539691521/eGWKVhcm_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1263576143539691521/eGWKVhcm_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,2,False,False,,en,TRECIS-CTIT-H-068,1289334984021389312,,,,
265,Fri Jul 24 23:42:04 +0000 2020,1286808899786387457,1286808899786387457,Trump's briefings were meant to show him in charge -- now they are becoming absurd https://t.co/tJg9YHtRqm #SmartNews,False,"[0, 117]","{'hashtags': [{'text': 'SmartNews', 'indices': [107, 117]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/tJg9YHtRqm', 'expanded_url': 'https://www.cnn.com/2020/07/24/politics/donald-trump-coronavirus-briefing-jacksonville/index.html', 'display_url': 'cnn.com/2020/07/24/pol?', 'indices': [83, 106]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://www.smartnews.com/"" rel=""nofollow"">SmartNews | ????????</a>",,,,,,"{'id': 973153975, 'id_str': '973153975', 'name': 'TimBrellow', 'screen_name': 'TimBrellow', 'location': 'Rio Communities, NM', 'description': '#Resist Trump VOTE! Progressive, Liberal. #TheResistance Try 2 improve government. If U sell followers I block U.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 11237, 'friends_count': 9336, 'listed_count': 191, 'created_at': 'Tue Nov 27 02:57:36 +0000 2012', 'favourites_count': 1039, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 90562, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/952595856238166017/ybsmbHqE_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/952595856238166017/ybsmbHqE_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/973153975/1419617645', 'profile_link_color': '9266CC', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en,TRECIS-CTIT-H-068,1286808899786387457,,,,
266,Fri Jul 24 18:40:43 +0000 2020,1286733063624499203,1286733063624499203,"Trump's briefings were meant to show him in charge -- now they are becoming absurd

https://t.co/KcGH1w194C",False,"[0, 107]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/KcGH1w194C', 'expanded_url': 'https://www.cnn.com/2020/07/24/politics/donald-trump-coronavirus-briefing-jacksonville/index.html', 'display_url': 'cnn.com/2020/07/24/pol?', 'indices': [84, 107]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 2287324218, 'id_str': '2287324218', 'name': 'Donna ? #Resist???', 'screen_name': 'DonnasParty', 'location': 'Texas', 'description': 'Doing my part to get rid of the infestation in the White House.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 10628, 'friends_count': 11366, 'listed_count': 0, 'created_at': 'Sat Jan 11 23:38:26 +0000 2014', 'favourites_count': 13335, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 17028, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/422155955522912256/3ZLHmkhX_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/422155955522912256/3ZLHmkhX_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2287324218/1563833900', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,3,3,False,False,False,en,TRECIS-CTIT-H-068,1286733063624499203,,,,
267,Fri Jul 24 18:40:11 +0000 2020,1286732931520585730,1286732931520585730,"Trump's briefings were meant to show him in charge -- now they are becoming absurd

https://t.co/pljgL9MtLx",False,"[0, 107]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/pljgL9MtLx', 'expanded_url': 'https://www.cnn.com/2020/07/24/politics/donald-trump-coronavirus-briefing-jacksonville/index.html', 'display_url': 'cnn.com/2020/07/24/pol?', 'indices': [84, 107]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 21586231, 'id_str': '21586231', 'name': 'MIleHighBoy ? �\\_(?)_/� ?', 'screen_name': 'jvkersey', 'location': 'Centennial, CO', 'description': ""Life is what happens to you, while you're busy making other plans...\n\nTis a privilege to live in Colorado... ??"", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 647, 'friends_count': 2685, 'listed_count': 6, 'created_at': 'Sun Feb 22 18:42:31 +0000 2009', 'favourites_count': 26210, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 10122, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1257178374360846336/Mzf-3d0b_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1257178374360846336/Mzf-3d0b_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/21586231/1353277973', 'profile_link_color': '2FC2EF', 'profile_sidebar_border_color': '181A1E', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,"{'id': 'e21c8e4914eef2b3', 'url': 'https://api.twitter.com/1.1/geo/id/e21c8e4914eef2b3.json', 'place_type': 'admin', 'name': 'Colorado', 'full_name': 'Colorado, USA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-109.060257, 36.992427], [-102.041524, 36.992427], [-102.041524, 41.003445], [-109.060257, 41.003445]]]}, 'attributes': {}}",,False,0,1,False,False,False,en,TRECIS-CTIT-H-068,1286732931520585730,,,,
268,Fri Jul 24 15:14:58 +0000 2020,1286681287541972993,1286681287541972993,"Trump's briefings were meant to show him in charge -- now they are becoming absurd

https://t.co/kSBTrAZPPr",False,"[0, 107]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/kSBTrAZPPr', 'expanded_url': 'https://www.cnn.com/2020/07/24/politics/donald-trump-coronavirus-briefing-jacksonville/index.html', 'display_url': 'cnn.com/2020/07/24/pol?', 'indices': [84, 107]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 2895573237, 'id_str': '2895573237', 'name': 'mark vargas', 'screen_name': 'markvargas660', 'location': '', 'description': 'Independent  voter, people need to learn to talk to each other not at each other.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1203, 'friends_count': 2392, 'listed_count': 21, 'created_at': 'Fri Nov 28 05:46:28 +0000 2014', 'favourites_count': 11295, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 44838, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/868582832347545600/XgWQZmiq_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/868582832347545600/XgWQZmiq_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,1,False,False,False,en,TRECIS-CTIT-H-068,1286681287541972993,,,,
269,Fri Jul 24 13:05:01 +0000 2020,1286648582406393856,1286648582406393856,"Trump's briefings were meant to show him in charge -- now they are becoming absurd
https://t.co/Z8woIZyl99",False,"[0, 106]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Z8woIZyl99', 'expanded_url': 'https://www.cnn.com/2020/07/24/politics/donald-trump-coronavirus-briefing-jacksonville/index.html', 'display_url': 'cnn.com/2020/07/24/pol?', 'indices': [83, 106]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1272012542697758721, 'id_str': '1272012542697758721', 'name': 'Bear News', 'screen_name': 'BearNews2020', 'location': '', 'description': 'The World ? Online Newspapers ? Top News.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 0, 'friends_count': 39, 'listed_count': 0, 'created_at': 'Sun Jun 14 03:47:13 +0000 2020', 'favourites_count': 1, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 476, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1272013969545482240/tGqPl-IN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1272013969545482240/tGqPl-IN_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1272012542697758721/1592107012', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en,TRECIS-CTIT-H-068,1286648582406393856,,,,
